  003945  003558  003203  002811  002298  001756  001444  001302           
  001209  001161  001165  001103  001143  001165  001289  001339           
  001481  001440  001639  001785  001973  002294  002379  002606           
  002649  002469  002077  001989  001822  001579  001291  001155           
  001094  000970  000913  000902  000925  000917  000938  000998           
  000998  001088  001095  001089  001115  001160  001091  001071           
  001123  001096  000959  000971  000923  000901  000926  000842           
  000829  000833  000936  000869  001017  001023  001073  001080           
  001047  001031  000970  001002  000974  000969  000958  000939           
  000879  000809  000808  000799  000770  000700  000701  000725           
  000703  000726  000719  000820  000821  000811  000836  000881           
  000941  001056  001161  001384  001740  002130  002330  002249           
  002120  001937  001785  001555  001271  001085  000984  000936           
  000937  000932  001033  000933  000955  000884  000882  000858           
  000879  000854  000869  000831  000819  000814  000793  000795           
  000770  000751  000743  000766  000730  000740  000755  000738           
  000802  000834  000915  000946  000955  000990  000950  000971           
  000921  000946  000971  000919  000954  000965  001024  001073           
  001207  001167  001159  001158                                           
-9999                                                                      
