       32      39      24      39      34      37      34      30
       37      47      34      39      44      34      42      42
       37      45      40      44      59      52      65      70
       87      98     100     103     115     118     123     117
      107     110     105      92      97      95     102     115
      130     144     157     182     183     198     210     218
      232     215     212     192     183     165     150     130
      137     129     130     127     130     140     142     153
      152     137     139     134     144     145     129     130
      115     110     104      94      92      95      85      89
       85      86      90      89      89      97     102      99
      105     110     102     102     102      99      99     100
       92      89      90      89      85      79      72      77
       72      74      87      89      85      95     107     134
      144     149     194     199     232     280     313     363
      380     420     428     436     400     367     333     287
      235     190     155     124     104      85      71      61
       56      54      57      49      52      39      41      46
       42      43      39      41      46      39      37      42
       44      32      31      39      32      32      34      42
       34      37      31      27      29      32      34      37
       34      31      32      31      41      36      31      34
       29      29      37      36      31      32      22      32
       33      29      34      34      34      41      32      26
       32      37      31      42      32      39      36      26
       34      37      39      31      27      37      36      29
       36      44      32      42      44      36      39      34
       36      34      32      34      39      39      36      41
       37      47      41      37      46      36      52      46
       49      59      60      64      76      69      87      88
       92      97     101     114     117     141     142     161
      181     187     199     214     224     227     228     227
      230     216     219     216     211     191     164     171
      151     134     132     126     114     101     102      91
       86      89      90      76      86      94     108     108
      114     121     111     123     123     118     104      91
       83      73      78      68      63      63      61      61
       66      76      69      74      88      89      91      86
       93      88      84      81      84      79      76      76
       63      63      68      48      48      46      50      50
       38      36      37      50      38      43      33      40
       41      35      36      38      36      36      35      35
       30      36      38      40      40      40      38      40
       46      46      46      51      41      48      55      55
       61      58      70      73      81      95     105     120
      121     141     151     178     191     196     231     224
      236     226     229     224     208     206     201     196
      224     231     254     299     314     362     381     396
      441     429     447     459     447     426     397     369
      328     289     278     226     205     193     180     160
      170     153     150     153     143     151     158     161
      165     168     173     163     166     167     161     148
      148     141     126     121     116     106     101      98
       83      78      80      80      80      67      57      58
       59      45      47      50      47      37      47      43
       35      30      42      35      35      43      33      43
       45      32      32      35      40      41      43      33
       38      37      42      42      52      48      45      38
       50      50      47      40      58      52      55      50
       54      54      49      45      39      40      42      47
       42      35      39      25      29      32      30      35
       30      30      27      29      35      29      30      31
       32      34      34      34      30      39      29      35
       27      34      30      34      40      45      37      42
       47      45      40      41      45      47      45      49
       52      45      40      47      44      49      44      50
       45      49      44      44      52      45      42      49
       45      50      45      47      50      54      49      55
       47      59      49      56      59      42      49      49
       47      34      37      42      37      34      36      32
       27      31      31      36      34      36      29      34
       31      29      29      32      29      26      29      26
       29      27      29      29      17      34      26      32
       27      22      22      32      24      29      27      26
       22      24      19      32      29      27      31      32
       36      27      32      26      32      29      36      31
       37      34      39      49      49      63      59      58
       64      79      73      73      79      87      94      92
       99      91      89      79      87      86      81      68
       59      64      48      49      38      39      34      34
       35      34      35      28      29      34      31      26
       23      26      23      28      28      26      23      26
       29      24      36      29      33      33      44      45
       36      33      41      38      46      38      40      43
       38      36      31      33      40      33      36      40
       36      38      56      61      63      63      78      76
       81      99     114     133     150     176     194     231
      263     284     288     311     334     347     359     356
      361     349     352     314     286     249     241     213
      191     151     150     126     108     100     100      86
       87      90      80      83      83      95      91      90
      103      85     100      91      98      91      90      81
       78      72      70      73      68      67      63      70
       67      65      62      65      62      62      58      52
       55      52      55      52      50      57      55      60
       52      52      47      48      50      45      50      47
       45      57      55      56      52      59      52      57
       67      50      69      64      64      69      67      70
       67      65      70      64      65      60      59      64
       59      57      54      55      52      55      47      47
       49      50      44      42      37      42      47      39
       45      44      39      49      44      45      49      54
       52      45      54      55      50      51      61      69
       69      71      74      84      84     102      94     105
      114     110     111     117     122     130     131     120
      135     144     129     132     140     135     147     134
      146     137     136     132     124     126     114      99
       97      89      92      87      81      71      64      67
       66      67      54      56      66      67      64      57
       62      66      69      76      73      81      89      97
       99     100     109     107     106     109     102     103
       94      81      79      76      73      69      71      69
       61      66      66      63      66      54      59      61
       59      64      66      61      68      66      64      59
       68      71      64      74      61      64      65      59
       63      59      51      56      66      55      56      56
       56      53      53      48      50      51      46      55
       48      48      41      41      53      43      40      43
       41      36      45      40      45      38      36      38
       40      35      33      35      35      31      38      39
       40      35      35      31      38      35      36      37
       36      40      35      33      40      36      31      38
       39      45      43      45      43      47      42      47
       40      45      58      53      52      58      57      62
       60      72      76      67      73      68      78      75
       73      78      73      72      65      62      60      52
       52      47      57      53      62      58      68      77
       70      87      98     105     113     123     128     135
      123     122     112     113     107      93      85      85
       74      69      69      60      59      59      52      57
       62      52      54      54      50      52      55      45
       50      49      54      40      41      44      44      45
       42      44      37      42      44      30      32      35
       29      37      40      34      34      40      41      34
       32      40      34      44      44      44      45      47
       47      47      44      49      47      44      47      49
       52      53      42      46      51      42      46      46
       36      44      42      36      32      37      38      39
       26      31      36      37      34      31      29      26
       27      34      37      29      31      26      36      36
       31      27      29      34      31      41      32      28
       28      33      36      34      36      34      38      34
       41      46      39      38      38      39      49      44
       46      48      49      58      68      61      64      76
       81      89      91      99      91     103     101     106
      101     111     109     113     114     113     109     116
      113     108     103     106     111      99     101      89
       96      91      96      91      88      93      98      91
       94      95      98     103      93      96      91      86
       84      78      68      61      56      53      41      40
       38      43      38      40      28      35      38      28
       33      35      35      35      35      28      36      35
       38      33      38      40      35      42      33      40
       37      37      38      37      43      47      53      57
       63      60      72      95      96     108     115     143
      156     161     186     193     215     220     231     233
      235     241     251     236     236     220     203     185
      165     148     140     120     108      92      85      70
       65      62      59      52      44      40      39      44
       35      40      35      34      32      30      29      35
       29      30      37      32      32      42      34      37
       32      44      32      39      35      39      35      44
       34      39      39      50      57      49      59      75
       77      82     105     109     119     132     150     154
      150     144     145     139     129     129     125     114
      117     110     100      97      92      92      87      88
       89      89      91      91      87      89      92     102
       89      89      76      72      73      66      56      56
       49      52      54      47      39      46      39      43
       38      48      43      38      39      41      43      43
       43      41      34      38      43      34      39      36
       38      39      34      34      36      36      36      34
       31      38      33      34      36      37      34      36
       31      33      29      31      33      36      38      36
       38      38      46      43      55      51      58      60
       58      63      58      61      68      61      58      55
       55      65      53      46      53      51      55      51
       43      36      43      33      35      36      33      35
       35      30      23      28      21      28      23      21
       23      26      25      28      28      21      26      25
       23      27      28      22      23      25      25      30
       32      28      27      28      33      30      20      28
       29      30      30      30      27      27      28      23
       30      23      25      30      33      30      22      27
       35      30      27      25      28      29      28      22
       27      30      27      18      27      32      34      30
       27      34      39      37      47      42      49      55
       54      52      57      65      60      64      59      62
       64      65      64      65      52      50      59      47
       39      45      46      40      35      45      39      35
       30      32      34      37      37      34      45      37
       37      44      52      46      41      47      44      49
       41      41      41      41      42      36      41      29
       31      32      29      26      27      28      24      34
       35      24      27      28      29      27      26      21
       27      34      31      34      32      31      34      31
       36      27      34      36      34      36      26      31
       23      33      23      21      28      26      31      28
       24      19      24      25      21      23      21      24
       18      24      18      19      21      23      28      26
       18      26      31      26      24      19      23      24
       29      33      34      29      37      32      34      39
       37      38      41      36      41      39      44      44
       39      46      41      37      41      34      31      24
       26      27      29      21      26      27      29      26
       24      29      21      17      32      27      28      22
       23      32      29      27      32      27      35      30
       31      37      40      35      45      49      45      47
       54      47      49      49      47      47      50      45
       46      37      40      49      42      42      45      42
       45      42      44      42      47      50      55      64
       67      65      73      77      83      88      93      92
       98      97      90      85      73      68      69      63
       47      55      56      45      53      42      37      38
       28      40      37      33      37      37      38      33
       28      32      27      32      28      27      27      28
       26      23      26      23      24      23      18      26
       25      21      25      21      22      25      16      20
       23      20      20      23      26      25      28      18
       30      28      35      25      31      28      30      30
       30      31      31      30      40      41      38      43
       43      54      59      66      64      68      81      66
       83      88      84      93      91      88      94      88
       89      86      96      89      92      93      89      89
       89      97     101     109     114     117     116     121
      116     126     127     109     114      97      96      84
       67      66      59      49      49      44      39      34
       41      34      32      33      31      29      26      34
       27      28      29      26      22      24      26      31
       26      32      34      36      31      42      41      46
       46      49      42      44      41      49      45      52
       47      39      45      34      37      38      44      35
       42      32      32      45      37      49      42      52
       54      52      59      57      45      55      52      50
       45      57      42      40      41      40      35      32
       29      25      29
        0
